pc1,pc2,family_label,image_path
0.1690816581249237,0.02055966854095459,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHEDE7/Acanthaceae_Aphelandra_scabra_SRAPHEDE7_002.jpg"
0.12786249816417694,-0.017021246254444122,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHEDE7/Acanthaceae_Aphelandra_scabra_SRAPHEDE7_003.jpg"
0.11439061164855957,0.025369297713041306,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHEDE7/Acanthaceae_Aphelandra_scabra_SRAPHEDE7_004.jpg"
0.18077391386032104,0.04408761486411095,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHEDE7/Acanthaceae_Aphelandra_scabra_SRAPHEDE7_005.jpg"
0.23288297653198242,-0.022707507014274597,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHESC1/Acanthaceae_Aphelandra_scabra_SRAPHESC1_001.jpg"
0.21896861493587494,0.0039125531911849976,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHESC1/Acanthaceae_Aphelandra_scabra_SRAPHESC1_002.jpg"
0.18870578706264496,7.302034646272659e-06,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHESC1/Acanthaceae_Aphelandra_scabra_SRAPHESC1_003.jpg"
0.22014671564102173,-0.03261716663837433,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHESC1/Acanthaceae_Aphelandra_scabra_SRAPHESC1_004.jpg"
0.27097052335739136,0.005457637831568718,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Aphelandra/by_species/scabra/SRAPHESC1/Acanthaceae_Aphelandra_scabra_SRAPHESC1_005.jpg"
0.012266258709132671,-0.22483675181865692,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU1/Acanthaceae_Ruellia_fulgida_SRRUELFU1_001.jpg"
-0.009967997670173645,-0.23779061436653137,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU1/Acanthaceae_Ruellia_fulgida_SRRUELFU1_002.jpg"
-0.04100672900676727,-0.18509438633918762,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU1/Acanthaceae_Ruellia_fulgida_SRRUELFU1_003.jpg"
0.01758633367717266,-0.19610175490379333,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU1/Acanthaceae_Ruellia_fulgida_SRRUELFU1_004.jpg"
0.06041186302900314,-0.13964393734931946,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU1/Acanthaceae_Ruellia_fulgida_SRRUELFU1_005.jpg"
-0.11509451270103455,-0.28438955545425415,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU2/Acanthaceae_Ruellia_fulgida_SRRUELFU2_001.jpg"
-0.07381568849086761,-0.2936190962791443,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU2/Acanthaceae_Ruellia_fulgida_SRRUELFU2_002.jpg"
-0.10992339253425598,-0.23107659816741943,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU2/Acanthaceae_Ruellia_fulgida_SRRUELFU2_003.jpg"
-0.11758042871952057,-0.23826810717582703,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU2/Acanthaceae_Ruellia_fulgida_SRRUELFU2_004.jpg"
-0.08011424541473389,-0.2569405734539032,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU2/Acanthaceae_Ruellia_fulgida_SRRUELFU2_005.jpg"
-0.16216738522052765,-0.22940155863761902,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU3/Acanthaceae_Ruellia_fulgida_SRRUELFU3_001.jpg"
-0.1274680495262146,-0.2378048151731491,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU3/Acanthaceae_Ruellia_fulgida_SRRUELFU3_002.jpg"
-0.13286694884300232,-0.20916908979415894,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU3/Acanthaceae_Ruellia_fulgida_SRRUELFU3_003.jpg"
-0.12200584262609482,-0.21350158751010895,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU3/Acanthaceae_Ruellia_fulgida_SRRUELFU3_004.jpg"
-0.1325608789920807,-0.2070702314376831,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU3/Acanthaceae_Ruellia_fulgida_SRRUELFU3_005.jpg"
-0.11247037351131439,-0.17939215898513794,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU4/Acanthaceae_Ruellia_fulgida_SRRUELFU4_001.jpg"
-0.07032343745231628,-0.19457969069480896,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU4/Acanthaceae_Ruellia_fulgida_SRRUELFU4_002.jpg"
-0.13423851132392883,-0.17316776514053345,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU4/Acanthaceae_Ruellia_fulgida_SRRUELFU4_003.jpg"
-0.14093659818172455,-0.08925454318523407,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU4/Acanthaceae_Ruellia_fulgida_SRRUELFU4_004.jpg"
-0.18467974662780762,-0.24802732467651367,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU4/Acanthaceae_Ruellia_fulgida_SRRUELFU4_005.jpg"
-0.0855712741613388,-0.20998653769493103,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU5/Acanthaceae_Ruellia_fulgida_SRRUELFU5_001.jpg"
-0.04499468952417374,-0.20751315355300903,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU5/Acanthaceae_Ruellia_fulgida_SRRUELFU5_002.jpg"
0.027916818857192993,-0.1504966914653778,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU5/Acanthaceae_Ruellia_fulgida_SRRUELFU5_003.jpg"
-0.045347295701503754,-0.27180013060569763,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU5/Acanthaceae_Ruellia_fulgida_SRRUELFU5_004.jpg"
-0.02978450059890747,-0.2379106879234314,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU5/Acanthaceae_Ruellia_fulgida_SRRUELFU5_005.jpg"
-0.1720137596130371,-0.1978452503681183,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU6/Acanthaceae_Ruellia_fulgida_SRRUELFU6_001.jpg"
-0.12884774804115295,-0.19297948479652405,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU6/Acanthaceae_Ruellia_fulgida_SRRUELFU6_002.jpg"
-0.1568063199520111,-0.21955052018165588,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU6/Acanthaceae_Ruellia_fulgida_SRRUELFU6_003.jpg"
-0.16423380374908447,-0.18561971187591553,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU6/Acanthaceae_Ruellia_fulgida_SRRUELFU6_004.jpg"
-0.16376423835754395,-0.1852865368127823,0,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Acanthaceae/by_genus/Ruellia/by_species/fulgida/SRRUELFU6/Acanthaceae_Ruellia_fulgida_SRRUELFU6_005.jpg"
-0.0681210309267044,0.00040320929838344455,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA1/Achariaceae_Lindackeria_laurina_ANLINDLA1_001.jpg"
-0.053773123770952225,0.03157231584191322,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA1/Achariaceae_Lindackeria_laurina_ANLINDLA1_002.jpg"
-0.1755199283361435,0.04024647921323776,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA1/Achariaceae_Lindackeria_laurina_ANLINDLA1_003.jpg"
-0.036787621676921844,-0.057536788284778595,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA1/Achariaceae_Lindackeria_laurina_ANLINDLA1_004.jpg"
0.12919440865516663,-0.10733360052108765,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA1/Achariaceae_Lindackeria_laurina_ANLINDLA1_005.jpg"
-0.014384215697646141,-0.19131919741630554,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA2/Achariaceae_Lindackeria_laurina_ANLINDLA2_001.jpg"
-0.045601531863212585,-0.03623121976852417,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA2/Achariaceae_Lindackeria_laurina_ANLINDLA2_002.jpg"
0.024284496903419495,-0.10213623940944672,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA2/Achariaceae_Lindackeria_laurina_ANLINDLA2_003.jpg"
0.07504730671644211,-0.11153626441955566,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA2/Achariaceae_Lindackeria_laurina_ANLINDLA2_004.jpg"
-0.01927449181675911,-0.19856861233711243,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA2/Achariaceae_Lindackeria_laurina_ANLINDLA2_005.jpg"
0.062296539545059204,0.0016222067642956972,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_001.jpg"
0.017849422991275787,-0.06252729147672653,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_002.jpg"
0.044107116758823395,-0.09174825251102448,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_003.jpg"
-0.06425444781780243,-0.08360365778207779,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_004.jpg"
0.03390093147754669,-0.017772838473320007,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_005.jpg"
0.10599461197853088,-0.11202071607112885,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA3/Achariaceae_Lindackeria_laurina_ANLINDLA3_006.jpg"
0.030384529381990433,-0.13065296411514282,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA7/Achariaceae_Lindackeria_laurina_ANLINDLA7_001.jpg"
0.1284496784210205,-0.12757746875286102,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA7/Achariaceae_Lindackeria_laurina_ANLINDLA7_002.jpg"
-0.005034511908888817,-0.11404459178447723,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA7/Achariaceae_Lindackeria_laurina_ANLINDLA7_003.jpg"
0.006440053693950176,-0.05947462469339371,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA7/Achariaceae_Lindackeria_laurina_ANLINDLA7_004.jpg"
-0.021903352811932564,-0.1888948678970337,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA7/Achariaceae_Lindackeria_laurina_ANLINDLA7_005.jpg"
0.030553171411156654,-0.2548944652080536,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA8/Achariaceae_Lindackeria_laurina_ANLINDLA8_001.jpg"
0.008258728310465813,-0.20965377986431122,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA8/Achariaceae_Lindackeria_laurina_ANLINDLA8_002.jpg"
-0.019279319792985916,-0.1470726728439331,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA8/Achariaceae_Lindackeria_laurina_ANLINDLA8_003.jpg"
-0.06229425221681595,-0.1391093134880066,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA8/Achariaceae_Lindackeria_laurina_ANLINDLA8_004.jpg"
-0.07172849029302597,-0.10650429129600525,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA9/Achariaceae_Lindackeria_laurina_ANLINDLA9_001.jpg"
-0.047754354774951935,-0.14924706518650055,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA9/Achariaceae_Lindackeria_laurina_ANLINDLA9_002.jpg"
-0.061896659433841705,-0.15169188380241394,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA9/Achariaceae_Lindackeria_laurina_ANLINDLA9_003.jpg"
-0.010036650113761425,-0.1253747045993805,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA9/Achariaceae_Lindackeria_laurina_ANLINDLA9_004.jpg"
-0.088310107588768,-0.14119312167167664,1,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Achariaceae/by_genus/Lindackeria/by_species/laurina/ANLINDLA9/Achariaceae_Lindackeria_laurina_ANLINDLA9_005.jpg"
0.11883222311735153,0.08335640281438828,2,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Anacardiaceae/by_genus/Anacardium/by_species/excelsum/MEANACEX1/Anacardiaceae_Anacardium_excelsum_MEANACEX1_001.jpg"
0.10376289486885071,0.08064212650060654,2,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Anacardiaceae/by_genus/Anacardium/by_species/excelsum/MEANACEX1/Anacardiaceae_Anacardium_excelsum_MEANACEX1_002.jpg"
0.04139867052435875,0.024650434032082558,2,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Anacardiaceae/by_genus/Anacardium/by_species/excelsum/MEANACEX1/Anacardiaceae_Anacardium_excelsum_MEANACEX1_003.jpg"
0.15689748525619507,-0.013024624437093735,2,"/nfs/roberts/project/pi_lsc4/shared/seedlearn/data/raw/2026-01-29/sorted_12K/training/by_family/Anacardiaceae/by_genus/Anacardium/by_species/excelsum/MEANACEX1/Anacardiaceae_Anacardium_excelsum_MEANACEX1_004.jpg"
